GCMS	1,3-Dihydroxyacetone	1,6-Diaminohexane	2-Aminoadipic_acid	2-Hydroxy-3-methylbutyric_acid	2-hydroxybutyric_acid	2-hydroxyglutaric_acid	2-Hydroxyisocaproic_acid	2-hydroxypyridine	2-ketoisocaproic_acid	3-(3-hydroxyphenyl)propionic_acid	3,4-Dihydroxyhydrocinnamic_acid	3,4-Dihydroxyphenylacetic_Acid	3-Hydroxybutyric_acid	3-indoleacetic_acid	4-Aminobutanoic_acid	4-hydroxyphenylacetic_acid	5-aminovaleric_acid	5-Hydroxyhexanoic_acid_	5-hydroxyindole-3-acetic_acid	6-hydroxynicotinic_acid	adenine	adenosine	Aminomalonic_acid	Azelaic_acid	Benzoic_Acid	Beta-_alanine	Cadaverine	Caffeic_acid	caprylic_acid	Cyclohexanecarboxylic_acid	D-(+)_trehalose	Deoxycholic_Acid	D-Glucose	D-Malic_acid	D-mannitol	D-Ribose	Ethanolamine	fumaric_acid	galacturonic_acid	gentisic_acid	Glutaric_acid	glyceric_acid	glycerol	glycerol_1-phosphate	Glycine	glycolic_acid	Guanine	Heptanoic_acid	hydrocinnamic_acid	Hypoxanthine	inosine	Inositol,_myo	L-(-)-fucose	L-alanine	L-Aspartic_acid	L-Cysteine	L-Glutamic_acid	L-glutamine	L-homoserine	L-isoleucine	L-lactic_acid	L-Leucine	L-Lysine	L-methionine	L-Ornithine	L-Phenylalanine	l-Proline	L-serine	L-threonine	L-tryptophan	L-tyrosine	L-valine	maleic_acid	methyl-beta-D-galactopyranoside	Methylphosphoric_acid	Methylsuccinic_acid	N-acetyl-D-glucosamine	N-acetyl-L-glutamic_acid	Nicotinic_acid	palmitic_acid	pantothenic_acid	p-cresol	Pentanoic_acid	phenyl-beta-glucopyranoside	phosphate	pipecolic_acid	putrescine	Pyruvic_acid	quinic_acid	Rhamnose	spermidine	stearic_acid	Succinic_acid	thymine	trans-4-Hydroxycyclohexanecarboxylic_acid	Tricarballylic_acid	uracil	uric_acid	Xanthine
sample-075	1.0082488	2.921548104	0.321432395	1.716652699	3.455429204	1.098179288	4.15745868	0.501069899	3.478310385	0.009476121	0.0	0.0	0.322704594	0.0	0.0	0.0	0.17380957	1.717595601	5.880418884	0.476798718	0.222285098	0.0	2.255716127	0.468641801	0.074203025	0.494998596	0.334120888	2.055042324	12.18106634	0.0	0.0	0.0	1.701971249	1.700017798	0.0	1.288959	0.253553658	1.040972954	0.0	0.0	0.802012234	0.092400272	0.43252095	0.853468031	1.183443471	0.48406044	1.823694991	4.497451389	0.313463353	1.124398273	0.465122572	0.599791365	0.0	2.388720471	1.045125901	0.661543784	0.958713732	1.363472566	0.0	2.724806449	1.66446229	2.600918595	1.09598808	2.621132988	1.875391529	1.40765036	2.272241379	1.266121246	1.795148284	1.835574063	1.901081478	2.056068126	1.191661623	0.640406396	0.607733153	1.732174505	0.0	0.33177825	0.494132308	0.908969936	0.458855446	1.828547765	0.606345353	0.979336574	0.425395884	1.404853463	0.0	0.582836899	0.0	0.273191101	0.0	1.013479158	0.27648558	4.223846491	0.0	0.328519136	3.479286547	1.633785203	4.476350532
sample-076	1.171137953	0.0	0.0	0.387290762	0.0	0.0	0.0	1.119529857	0.0	0.01624226	0.013114853	0.0	0.554855349	0.758758532	0.628214683	2.436027086	1.015535773	1.569143183	0.0	0.0	0.77947311	1.18140204	0.483863588	1.697176869	0.382010029	0.942671706	0.086086491	0.826956951	0.584717495	0.36313266	0.0	0.0	0.157080106	1.306403709	0.0	1.016494954	0.426365083	1.092134734	0.0	2.054308718	0.41796031	0.434672561	1.82219193	0.0	0.725561363	0.91574084	0.0	1.984643158	2.137768201	0.294807494	0.519918686	1.794698194	0.0	1.039743566	0.704617235	0.814476681	0.872808953	0.0	4.429462971	0.521869517	0.714882513	0.294102566	0.576984311	0.0	0.0	0.189914229	0.0	0.740850876	0.48757866	0.0	0.545419667	0.529279619	1.159027895	0.0	0.14977169	2.798379243	0.738513943	0.499202321	0.91126354	1.338326086	0.279312839	1.388821294	1.39146139	1.896390541	0.291257738	0.824766914	0.592330024	0.700850688	0.344414746	0.0	0.61069096	1.346875847	0.154600376	0.573020157	0.0	0.449263703	0.698195546	0.0	0.298802575
sample-077	0.0	0.74113385	0.0	0.0	0.420789083	0.575056724	0.0	0.586886079	0.650808731	0.00940896	0.0	0.0	0.229051268	0.0	0.0	0.0	0.124029365	2.339756849	0.0	0.0	0.271012107	0.0	0.819026575	2.044067987	0.0	0.392374886	0.0	1.311616453	0.658297749	0.0	0.0	0.0	0.029120914	0.345443824	0.0	0.605428852	0.304817326	0.626159681	0.0	0.0	0.084335042	0.150328841	0.218342811	0.706001137	0.330486669	0.546050546	0.430968074	0.576815871	0.407261874	0.258729947	0.0	0.561820803	0.0	0.762150052	0.293240251	0.799733544	0.853568802	0.0	0.0	0.652121554	0.417891136	0.648364607	0.290015329	0.76063289	0.0	0.521475774	0.637574055	0.423164077	0.454458886	0.0	0.483591573	0.540034845	0.711258688	0.0	0.159716857	0.056654074	0.0	0.723251872	0.478995518	0.998277871	0.969343019	0.592357357	0.455232515	0.718636588	0.231165242	0.06455729	0.0	0.29590922	0.0	0.0	0.0	1.054424651	0.286541946	0.476841238	0.0	0.262540175	0.491438037	0.554109542	0.567486312
sample-078	0.816827369	0.0	0.0	0.0	0.189973085	0.624489049	0.0	0.486252091	0.0	0.055819828	0.120548948	0.0	1.49873583	1.088365009	0.736342232	0.675031706	0.405614136	0.471888511	0.139394227	0.0	1.226412584	0.267658926	0.581860333	1.309679142	0.382372782	0.65604941	0.227030813	0.740020522	2.08266939	0.080102358	0.0	0.0	0.429106203	0.803260157	0.299929938	0.881967461	0.333230832	0.807465974	0.0	1.774991854	1.020606197	1.424838458	1.687984993	1.097296441	0.481868523	0.772102542	0.0	1.628625233	0.972859838	1.202595467	2.253682758	1.055237775	0.794958245	0.555276924	1.201913741	1.421559609	0.957312298	1.11642247	1.573265868	0.308173091	0.6398278	0.119114629	0.558879418	0.309523105	0.974134513	0.196134787	0.606129845	0.415133663	0.39926481	0.0	0.367939102	0.252171213	0.775500414	0.496380255	5.517711261	0.819025421	0.0	0.324865165	0.841695454	1.033270102	0.46281637	0.0	1.345424682	0.0	3.146403076	0.679191914	0.099582414	0.633470059	0.0	0.656194906	0.0	1.101974885	0.13547838	0.595898971	0.0	1.212281748	0.614661292	0.0	0.781065386
sample-079	1.04754407	0.0	0.0	0.0	0.0	0.948232148	0.0	1.23199203	0.0	0.011827249	0.397327447	0.0	0.351310246	0.320638356	8.391332208	1.152460866	0.384047831	1.065624475	0.593346995	0.455314743	2.088127825	0.252504299	2.605054308	0.0	0.523154533	0.991809775	0.19300828	4.068301339	0.0	0.776147303	0.0	0.0	0.846262425	3.921445301	30.24478011	2.366089775	1.154568974	2.413812946	0.386559051	0.878702306	1.270351692	0.418771016	0.521062985	2.076985576	1.069850277	0.868896509	0.674580428	1.577991016	1.889142574	3.284129252	2.121736393	2.736461354	1.333529903	1.467471034	1.540557741	1.658398213	1.98093431	0.0	0.0	1.085438298	0.694405128	0.716829098	0.770833021	0.712840623	0.85850301	1.161192626	3.882450741	1.030980405	0.868676309	1.64502195	1.255563446	0.995804611	1.978387536	0.75479041	1.005821683	2.537344805	2.160666848	0.743260712	2.405746457	1.446964941	1.693827	0.450673001	1.286611369	0.0	0.90777753	1.078316825	0.101561515	1.085683872	1.034028745	1.195746711	1.30974366	1.450727594	0.759170735	1.14482159	0.0	0.530484735	1.491242062	0.0	3.885114518
sample-080	0.0	0.0	0.0	0.117353717	0.649480781	0.773870924	0.0	0.52899094	0.0	1.030310876	3.837678338	0.231001896	0.555040289	0.362740001	1.596104959	1.925622467	0.821599231	1.327745234	2.013220342	0.0	0.874239684	2.15599622	0.829903319	0.953047832	0.815152283	0.858427636	0.0	1.344234757	0.986846196	9.832340938	0.0	0.0	0.50366536	0.759033532	0.301655521	1.893636836	0.489796911	1.332737571	0.550883786	3.027326038	1.281513543	1.661637914	0.588897689	0.151276435	0.655516847	0.8089918	0.0	1.275436242	4.215175521	0.323774858	0.78768028	0.70625513	0.874763778	0.644183179	0.719294291	1.342231949	0.833838998	0.0	1.216080789	0.465515514	0.609327803	0.15945419	0.584972834	0.358420194	0.0	0.090359948	2.039115896	0.557112582	0.555924495	0.0	0.540546843	0.407589775	0.513506747	0.596678443	0.0	1.454370401	0.494699677	0.308979481	1.031722542	1.236070383	0.487257051	0.0	1.461304424	0.0	0.151904915	0.624507387	0.102727751	0.626031079	1.429435902	0.820171437	1.696536854	1.164481713	0.211057814	0.291214789	3.330187558	0.0	0.515952984	0.345588864	0.228503885
sample-081	0.537198839	3.424021515	0.0	0.0	0.088419422	0.319546112	0.0	0.365958444	0.403988485	7.436606597	0.0	0.0	1.310794317	0.0	1.16809925	3.424980713	0.241388948	0.320498897	4.371104291	0.0	0.512716294	0.760106799	0.359875048	0.0	0.261002194	0.489006577	0.056457642	0.674666962	0.425710498	0.49257396	0.0	0.0	1.682213053	0.0	0.0	0.771162671	0.64678455	0.421102641	0.0	1.599412689	0.524813319	0.591137553	0.833176713	0.318738157	0.564573935	0.824635682	0.0	0.0	0.0	0.208325257	0.244953129	0.413548924	1.02914084	0.544667773	0.198835631	1.008868318	0.46588253	0.0	0.475896666	0.898582515	0.321553213	0.898686899	0.993315503	0.803406359	0.932340804	0.836903657	1.424256356	0.986368392	0.60325043	1.824198878	1.151393357	0.81938394	0.0	2.348984598	0.0	0.503590122	0.67032437	0.0	0.80530357	0.860041003	0.894844263	0.285005894	1.302399159	0.812785078	0.083698204	0.504911617	0.115318724	0.0	0.062516822	1.167127054	2.059634784	0.825056464	0.320584391	0.233285637	0.0	0.0	0.328850645	2.187605653	0.265546674
sample-082	0.0	0.0	0.0	0.0	0.0	0.302111512	0.0	0.985383931	0.0	0.0	0.0	0.0	0.275519856	0.0	0.0	0.406201565	0.705562855	0.804470871	0.0	0.80982515	0.0	0.11881028	0.0	0.871615346	0.162489711	0.461976351	5.981714887	0.395705344	0.227682419	0.219458067	17.2936016	0.0	0.653516072	0.383922724	0.0	0.553537293	1.390416718	0.140799807	0.0	0.361720165	0.091518296	0.073323011	0.194499885	0.0	0.330220235	0.655840982	0.0	0.314356374	0.236978656	0.0	0.378962573	0.417273635	0.0	0.98547934	0.028109357	0.0	0.183961232	0.0	0.0	0.353875608	0.0	0.549701011	0.153180001	0.090984821	0.0	0.030623827	0.0	0.152066888	0.460585892	0.0	0.181978167	0.627289988	0.0	0.89951006	0.278461361	0.136268433	0.58409403	0.0	0.247952818	0.93062257	0.515280249	1.669373835	0.597565752	0.0	0.280586782	1.166946186	0.0	0.371655872	0.0	0.0	0.0	1.160759344	0.053210311	0.737336427	0.0	0.0	0.361713081	0.0	0.0
sample-083	1.695253462	0.60741892	0.693902466	0.0	0.960937796	1.203600007	0.0	0.494698568	0.0	3.025576217	0.0	0.0	0.442339686	1.261023642	0.496857828	1.935225839	0.497049296	1.613008109	0.0	0.0	0.448460159	0.474448403	1.259495972	0.783495892	0.546285421	0.835401382	0.0	1.129870633	1.351564148	1.156461797	0.0	0.0	0.807342501	0.712844699	0.400801046	1.959720913	0.940329369	0.480673208	1.384651897	1.156708402	0.642154005	0.57359325	2.852998614	0.551724292	0.582198121	0.788528056	0.294938375	2.319224861	1.939586677	1.414581951	0.303244588	1.037971681	1.34745171	1.143526821	1.914195465	1.1064251	1.32000776	0.0	2.575480678	0.938529614	0.656714125	0.744818231	1.061681976	1.146382136	2.786431533	0.775616712	0.885381217	0.962999109	0.875208166	1.377205922	1.062935437	0.870831026	0.756033967	0.638032846	0.033414073	0.29901953	1.067598244	1.002108846	1.527993483	1.387985217	2.130527373	0.28313483	1.518878918	1.00533441	0.0	1.201806894	0.0	0.641530417	0.378715324	1.25794382	2.921343225	1.380189625	0.282815269	0.820804652	0.0	0.0	1.946499886	0.23489297	1.617510308
sample-084	0.247388169	0.257175519	0.0	0.0	0.0	0.110497464	0.0	0.297675535	0.0	0.012494973	0.11440807	0.0	0.423674429	1.27359877	0.21197987	0.586827498	0.15982921	0.27175304	0.0	0.226499651	2.874161693	0.237327538	0.248563749	0.580033049	0.303623536	0.284673375	0.0	1.117153403	0.353412405	0.308244631	0.0	0.0	0.142531968	0.213496429	0.0	0.46480581	0.253046606	0.569282887	0.0	1.494534413	0.567867311	1.16824689	1.270847868	0.0	0.330382538	0.305851856	1.762346457	0.411783943	0.691822385	0.462683857	0.175160145	0.445451067	0.421971994	0.285859154	0.546783451	0.785763195	0.343245262	0.0	0.283720418	0.660625982	0.352582458	0.196181514	0.30768656	0.27348356	0.0	0.21943986	0.159208516	0.418416172	0.285529241	0.0	0.315420703	0.209344969	0.553823051	0.114893519	6.885292533	0.556557216	0.338436196	0.0	0.287300422	0.887963466	0.179014926	0.097119905	0.417468967	0.282590654	10.55092951	1.13501758	0.096673956	0.35108897	0.163544958	0.282264978	0.0	1.000036973	0.048719106	0.379258588	0.0	0.448583665	0.314690671	0.599525097	0.392358428
sample-085	0.0	0.0	0.0	0.0	0.0	1.136879352	0.0	0.566433867	0.0	0.01258761	0.0	0.0	0.234268164	0.0	0.0	0.265252488	0.235593569	1.145071636	0.0	0.456108608	1.089867343	0.807520111	0.679404079	0.500994846	1.14024391	0.865570147	0.015355367	0.268226159	4.045324872	0.0	0.0	0.0	0.164764284	1.289681425	0.227851142	1.396984978	0.18685525	0.575383939	0.0	0.770416124	0.837236704	0.53223901	0.24986345	0.445678267	0.435570456	0.697843375	0.605882051	2.146082546	0.516852754	0.792692621	0.413873307	1.145248047	0.349363589	0.548967015	0.733448715	0.868936201	0.894199824	0.0	1.432864551	0.288103375	1.014601441	0.155906438	0.499479691	0.272268601	0.618789289	0.211702562	0.134861607	0.232575723	0.328621193	0.0	0.321928574	0.308467816	0.714024106	0.144892818	0.46415117	0.774534159	0.0	0.503765368	1.097926252	0.85240946	0.956331496	0.185083291	0.894396925	0.622441474	0.353162634	1.228636374	0.167352086	0.389179076	0.060051222	0.264470649	0.73284295	0.901422626	0.344879209	0.514342161	0.0	0.486207249	0.942914632	0.0	0.761189376
sample-086	0.592860458	0.0	0.869289109	0.365997494	0.0	0.776346554	0.0	0.98272841	0.0	0.0	0.0	0.0	0.514456995	1.040313493	0.417951459	0.676710578	0.0	1.306449603	11.37473911	0.710925846	0.516777357	0.0	0.709311975	1.458695893	0.165124147	0.288899394	0.0	2.873845244	0.670619406	0.108008009	0.312515809	0.0	0.102930526	2.633464583	0.0	0.793552858	0.119758107	3.017506428	0.841069465	0.765426666	2.310287734	0.129454893	2.23202655	2.043488975	0.210341653	1.120736561	0.64488267	0.505822377	0.418445163	1.044310458	2.540439073	0.0	0.0	0.669278985	1.124061466	0.829528403	1.524763107	0.0	0.725341603	0.480442844	0.631135509	0.241918008	0.698532692	0.594290601	0.0	0.193570675	0.600001226	0.55602312	0.330200178	0.0	0.493278287	0.275884939	2.158618676	0.0	1.792335107	4.735415812	0.0	0.681101234	1.048242598	2.302765729	0.372804583	0.0	0.682940528	0.957648485	2.289819887	1.919415826	0.0	1.184648456	0.278971238	0.0	0.0	2.374429777	0.237700307	1.406326362	0.0	1.270106577	0.869691793	0.637393957	0.870461347
sample-087	0.584046026	0.2443735	0.328057834	0.0	0.0	0.0	0.0	0.427030708	0.0	0.601347236	0.244370707	0.233524641	0.592657567	0.0	0.212597793	0.473961463	0.110913692	0.70773891	0.0	0.0	1.540553518	1.168412245	0.441049894	0.74427928	0.273597211	0.268434194	0.0	0.865312328	0.327270498	2.635582696	0.0	0.0	0.2568989	0.467578092	0.0	0.43360173	0.268844208	0.371130786	0.649828991	0.45364564	0.683392617	0.651590726	0.364547851	0.604209372	0.247536436	0.356179065	1.27517346	0.7466391	1.943023773	0.524885533	0.673631746	0.562169071	0.404334407	0.213641585	0.31167064	0.850608423	0.233865802	0.0	0.374215618	0.233979122	0.33819167	0.095732816	0.192030752	0.130876924	0.0	0.008614094	0.26653931	0.309284658	0.186815842	0.0	0.114030204	0.124806806	0.633563258	0.388659811	2.283358651	0.258140318	0.04291333	0.104486001	0.390010196	0.842693654	0.223748207	0.154999444	0.637889237	0.348566944	2.757818596	0.652667181	0.109170076	0.284613251	0.161590917	0.318311158	0.0	0.949517173	0.084452868	0.358698392	0.420306422	0.287769127	0.376808501	0.0	0.575407417
sample-088	0.0	0.36675368	0.0	11.03940248	0.688278875	1.503723961	0.0	0.825981683	0.241318763	2.385704993	2.666914137	0.0	1.067539574	0.0	0.981074943	8.278150966	0.620781816	0.0	0.358024308	0.0	0.575298686	1.336122593	0.0	0.0	0.371466163	0.375452297	0.0	0.791313992	0.0	2.488415989	0.0	0.0	1.069884148	0.82901088	0.255514739	2.312618902	0.343994824	0.512653211	0.0	1.966091037	1.165544448	3.274501708	0.582412701	0.0	0.390069356	1.124324958	0.370354268	0.0	1.252082675	0.0	0.426175901	0.852252355	0.0	0.499208314	0.206534174	0.63495228	0.571201992	0.54264444	0.775088024	0.345248875	2.834721798	0.211215238	0.770641824	0.43412912	0.0	0.076833071	0.0	0.559269494	0.499172175	0.0	0.244126775	0.359102204	0.32720154	0.851529072	0.628198813	0.788524626	0.329434443	0.0	0.725225377	1.277854861	0.257259146	0.0	0.543729664	0.901321954	0.689497611	0.416907791	0.093098583	1.316824699	1.670719316	1.581908838	2.372653559	1.318021696	0.0	0.405632995	3.847291216	0.30031146	0.767806095	2.054037157	0.248575572
sample-089	0.0	0.0	1.415078987	0.0	0.138500003	1.489558691	0.0	0.898101258	0.0	9.5483824	0.410160376	10.93264954	0.899430066	1.669119875	1.670649688	5.512513933	0.525878106	0.0	1.254163371	0.0	0.855960639	2.072434563	1.012217626	0.0	0.29740604	1.054334596	0.0	1.333800686	0.0	0.876935531	0.0	0.0	0.265202086	2.271122688	0.0	1.258515717	0.89262634	1.300740486	0.503732212	1.477475046	0.731004334	0.647085788	0.887619573	0.963506515	0.779524757	1.059969178	0.0	0.0	0.033734542	1.01861559	2.477855135	0.562635054	0.883567549	0.955129646	1.172680757	1.43726844	1.43204105	1.636415704	1.075068136	0.437688184	1.049515632	0.222482329	1.226897644	0.417051704	0.88806251	0.264053377	1.02103718	0.42077897	0.522796042	0.0	0.83651974	0.433537698	2.162462906	0.958802224	0.497490081	1.280107239	0.287526573	0.0	2.011613682	1.195522531	1.500321563	0.0	0.90296836	0.0	0.357686283	0.973992826	0.139011366	0.992498271	0.0	1.061980573	1.838747411	1.195498075	0.372576851	0.778607118	0.15202396	0.189215063	0.942166509	0.764585616	1.3492426
sample-090	0.505190727	0.0	0.793673452	0.0	0.0	0.680901914	0.0	0.475659024	0.0	0.006871274	0.0	0.0	0.288660554	0.0	0.168254335	0.234622182	0.112200401	1.18647531	2.370198825	0.0	0.770785332	0.0	0.622642229	0.0	0.135543847	0.408762701	0.0	0.275423439	1.288380804	0.0	0.0	0.0	0.092414261	0.751348415	0.0	0.923507993	0.33707154	0.533197451	0.12998017	0.985164498	1.627571418	0.187719092	0.225564728	0.726370067	0.234459316	0.428924293	0.932265262	1.559910223	0.867690552	1.213351224	0.0	0.378114611	0.0	0.582359157	0.654274918	0.744164098	0.955921549	0.0	0.721277674	0.467504537	0.319253705	0.217220223	0.676315351	0.392938278	1.185750464	0.158049168	0.820998388	0.371295427	0.27190231	0.0	0.278057257	0.301063201	0.660487	0.159728696	0.02684405	0.772005171	0.516079973	0.591047516	0.826305206	0.729646785	1.598748938	0.777540699	0.831023644	0.576598624	0.671453669	1.634223648	0.03471681	0.371473905	0.0	0.0	0.789019859	0.868313732	0.159925403	0.94127713	0.0	0.37840342	1.247666705	0.224611589	1.287154839
sample-091	2.595039521	0.567666071	1.891077885	0.290401517	0.719214449	1.153405777	0.0	0.762619367	0.1264727	0.0	0.0	0.0	0.259169322	0.4580346	0.152616291	3.364240977	0.275941672	1.171327244	1.022132028	0.0	0.701755433	0.716818746	2.272143405	0.191424821	0.107301451	0.629779304	0.019957685	0.135725842	0.853956588	0.068897488	0.07134531	0.962174433	0.440515483	0.883867937	0.232334352	1.370869833	1.046896969	0.398162015	0.297316883	2.682035824	1.705064231	1.114538557	0.325172932	0.669008932	0.893841226	0.871384283	0.658767812	2.221669344	1.207751076	0.868990307	0.51147615	0.850618274	0.70410657	0.887165807	0.947146959	1.134158198	0.738697847	0.726040261	1.410396804	0.566042626	0.862666272	0.69507194	1.289917767	0.960838364	0.0	1.023490696	0.935673659	0.911320825	1.046256772	1.039492804	1.360073637	0.954359134	0.428499593	0.621842756	0.0569814	0.477405544	0.171586865	0.733664452	1.221172216	1.246190319	1.633046779	0.901977731	1.193312907	0.595669325	1.954170916	0.899055017	0.0	0.599635332	0.0	0.680486289	0.76129538	1.242042286	6.374276075	1.621022005	0.0	0.120423728	1.418789002	0.523597146	1.380310211
sample-092	2.352123801	1.106211407	1.165225072	0.0	0.0	0.492397322	0.0	1.307993453	0.0	0.027704192	0.0	0.0	0.601423886	0.0	0.77902053	0.814003764	0.350004109	4.504496133	5.276285459	13.77408712	1.258472572	0.338807097	3.752700858	0.0	0.412227129	1.136660611	0.598712038	1.598732652	10.08657462	0.370928897	0.0	0.141355247	0.943742947	1.737422743	0.0	3.740259054	1.096155532	0.916489878	1.015995303	2.087431132	3.788522188	0.835021835	2.21920551	0.0	1.932582554	1.439471978	1.483359134	7.443668041	3.206097356	2.207559554	0.798680611	2.149521963	2.20350575	1.801659491	1.589729846	2.604341275	0.819704264	0.768103812	1.82008183	1.013404582	1.940744714	0.885606019	2.755303254	1.304356913	4.337839405	1.177326162	1.259776626	0.990657969	1.48995876	1.389621319	1.576805806	1.159882591	1.584075255	0.647169889	0.342394988	0.756150756	1.44025185	1.689464336	2.625038905	2.085711729	3.730763061	1.891150279	1.420931731	1.031179806	1.016332561	1.36118192	0.0	1.75948195	0.528830025	0.406849428	3.197212431	2.317595772	0.046909084	2.012568038	0.0	8.750578439	2.290244679	0.189458047	2.223999354
sample-093	8.79689494	0.958253414	1.37845791	1.845815051	1.246825333	1.458490762	0.0	0.926841422	0.0	0.085833715	0.219347507	0.0	0.093182398	0.0	0.583420722	1.761726639	0.139466182	1.928887002	1.139076409	0.0	0.811799456	0.0	0.62066741	0.0	0.648679105	2.072450388	0.041360714	1.058605396	0.579671872	0.0	0.033046075	0.991763369	1.78784583	1.013500759	0.801569236	2.224869453	3.099247174	1.095708443	0.603476887	0.0	0.676668527	0.691402345	2.27402052	1.614997811	0.572965131	1.017667689	0.978005281	1.791966825	1.25657808	1.25198585	0.888942128	0.638909151	1.24097395	0.547492997	0.895674265	2.021944643	1.161000589	0.498829857	0.0	0.496475043	1.174211028	0.480382568	0.852545708	0.470568194	0.651809323	0.715755985	0.392847962	0.616967836	0.501605019	0.923240447	0.838380685	0.704496831	1.195052502	3.504884076	0.067964129	1.393336681	0.644036962	0.0	1.983797156	1.668691666	3.227220669	0.0	0.779118403	0.214286554	0.905813834	0.452990959	0.0	1.402847502	5.881737903	0.0	0.747752949	1.449755623	0.053584047	1.431383275	0.0	1.158578002	1.647922068	0.424712713	3.442471914
sample-094	2.29873719	2.02002723	1.97506827	1.701488364	3.348276692	2.702540806	2.142622984	1.054196126	0.870969082	0.012234846	0.0	0.0	0.627632445	1.184292028	0.680334583	3.358949109	0.287275196	0.0	2.697110934	0.0	0.745729591	0.33601236	4.104493966	0.402928435	0.549116499	1.064914696	0.0	0.0	0.0	0.795007493	0.0	2.598252261	0.963095748	1.296476883	0.37230064	3.328670183	1.51709709	0.702965861	2.017608362	1.346524613	1.257232411	1.541031552	1.156148142	0.977591064	1.432759855	1.276003871	1.088406343	0.089543515	2.883956694	1.270142352	0.565484593	0.793210753	0.0	1.977420706	1.646654998	2.129341797	1.235746356	1.30527118	1.09208496	2.022098676	2.26369349	1.613097571	2.17724479	1.697396256	4.827394742	1.724021508	1.497596909	1.518473631	1.913984599	1.88650488	1.942601163	1.705795694	0.75715747	0.597536277	0.031163164	0.247015049	0.0	1.070877145	2.213386203	2.52378346	4.218914441	0.663133119	1.387118678	1.335975745	0.763125495	2.027379225	0.0	1.313863018	0.0	0.378014302	1.83791292	2.336410565	0.010887444	2.07596309	0.0	1.188246967	2.331789212	0.871802786	4.609396366
sample-095	7.432290295	1.962724527	2.786285079	4.629974171	5.165156072	4.582441646	9.427043627	3.138176805	3.742665502	0.450837728	1.101420399	0.0	1.706165062	0.720634906	1.585716723	0.919775035	0.541582787	1.45956022	2.319598689	0.0	2.145860635	0.7085974	11.47345547	2.078186634	0.502609774	3.312295603	0.949149923	1.308407829	0.0	2.78080857	0.0	1.484534767	0.536630342	2.713929666	0.0	4.317549618	2.490679464	2.736889582	0.625385844	0.0	3.675963662	0.973351824	0.789391547	2.533302749	2.743061551	1.652140095	6.342546043	0.22540607	1.438309235	6.208627804	2.007555796	3.968412995	3.165869641	3.602226406	3.014926963	5.396447345	1.901136396	3.585786946	4.221963833	3.606948591	4.83473879	2.520273634	2.891979299	3.570990543	4.680086865	4.925624198	4.019021185	3.61738438	5.452608279	2.931171942	3.441782719	3.925763651	3.62572754	0.742687063	10.80030247	3.362930325	1.239354657	2.253839081	1.895978558	3.144693393	3.647768541	7.845359576	1.554844568	0.0	0.0	12.31539144	1.254295759	2.267763103	0.77407947	1.734526388	1.202530168	5.00251551	0.048296902	2.901134966	0.0	1.41800278	8.44574433	0.53789	6.722358846
sample-096	6.46838994	0.0	4.144638387	0.0	3.883049193	1.169139467	3.025605092	2.444614062	0.0	0.159262411	0.0	0.0	1.019629772	0.685288964	1.082461952	0.692421065	1.074793739	3.795752077	2.574294038	0.0	4.656746424	0.0	5.541692952	2.895716557	1.234047498	2.943867615	3.063919291	3.134146589	0.0	1.944764447	0.0	1.480604382	0.272081401	1.22462725	0.508582749	4.035257431	5.683138522	2.745307475	0.316863707	0.0	4.315539298	1.203702367	1.686608118	8.707896569	1.715074106	1.318330361	7.242077499	2.571900376	2.001054839	4.504147328	0.999002263	0.671527031	0.0	1.666900681	1.740485071	2.69975487	2.721174634	0.0	3.74904141	2.188778277	2.337503603	1.863973067	2.798418671	2.328401418	11.33751025	2.906600311	1.559681328	2.051059175	2.538269132	0.0	2.951101738	2.447738361	2.742577689	0.589935866	0.0	3.391311703	0.622002086	1.75643671	3.133086228	7.754191763	6.254829303	27.44999315	1.823052187	0.0	0.0	5.459359058	0.0	1.445363082	0.597388811	0.725261474	7.374904013	30.94704285	0.106277155	6.964981534	0.0	3.457795476	6.470544989	0.931160533	8.557618774
sample-097	0.0	0.282454244	0.0	0.382378244	0.0	0.0	0.0	0.440765522	8.926578446	0.006392386	0.262064523	0.0	3.057093835	0.0	0.0	0.364421442	0.129647679	1.326921275	1.195829421	0.429728379	0.0	0.0	1.237432893	0.153452211	0.43156829	0.206038698	0.0	3.21421405	5.15024905	0.0	0.0	0.0	0.119061776	0.310714449	0.0	0.49626177	0.047747062	0.845553364	0.0	0.0	0.801933401	0.051545262	0.228770454	0.152410641	0.638394109	0.432268856	0.0	2.459548609	0.217771291	0.297129654	0.0	0.0	0.887538534	1.537539599	0.279039239	0.304584562	0.314960241	0.0	0.0	1.536683178	0.873790564	1.724406991	0.390039202	1.360060896	0.0	0.823194489	1.601808234	1.552267148	2.16282925	0.0	1.258761117	1.632616469	0.610664275	0.121085383	0.149613936	0.802371222	1.596763233	0.135261825	0.16958675	1.000063202	0.0	2.772022647	0.649914899	0.907259133	0.292856658	1.779798255	0.0	1.856521662	0.154101698	0.761883843	0.0	1.043496069	0.110913323	1.636490759	0.068198324	0.042740689	1.00966262	4.603407827	1.088890678
